id,industry,company_name
3,Manufacturing > CHEMICALS AND ALLIED PRODUCTS > ALKALIES AND CHLORINE,MOONSOON ACCESORIZE
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,LISA'S MILLTOWN DELI
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,DANIAL'S HANDYMAN SVC
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,CHERYL R SABENS
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,ADVANCED SLEEP LABORATORY ALPHARETTA LIEC
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,ROXIE LYNN QUADERER
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,LAW OFFICE OF EWARD & FLETT
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,"JSI ASSOCIATES, LLC"
3,"Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > NONRESIDENTIAL CONSTRUCTION, NEC",BARBARA PELLANT MENDE LCPC
3,"Manufacturing > APPAREL, FINISHED PRDCTS FROM FABRICS & SIMILAR MATERIALS > AUTOMOTIVE AND APPAREL TRIMMINGS",BRENDA HILL
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,STEVEN SOARES
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,TORRES BODYSHOP
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,JMAR PROPERTY LLC
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,SOUTH CENTRAL ASSOCIATIONS BLOOD BANKS
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,DOMESTIC BLISS LLC
3,"Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > NONRESIDENTIAL CONSTRUCTION, NEC","MACKAY, LLC"
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,LEE CONCORDE APARTMENTS
3,"Agriculture, Forestry, And Fishing > AGRICULTURAL PRODUCTION - CROPS > CASH GRAINS, NEC",GIDGI LLC
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,JUSTIS INVESTORS LLC
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,TLB&C LLC
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,BETHANY BULLS INCORPORATED
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,JML UNLIMITED
3,"Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > NONRESIDENTIAL CONSTRUCTION, NEC",SAMATHA'S BAKING
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,WEAVER ATOM CONSULTING LLC
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,ADDICTIONS TREATMENT CTR MTN
3,"Agriculture, Forestry, And Fishing > AGRICULTURAL PRODUCTION - CROPS > BERRY CROPS",PRECISION DESIGN GROUP
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,TIFFANY LUNN
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,HIGH FALOOPIN
3,"Transportation, Communications, Electic, Gas, Sanitary Servies > TRANSPORTATION BY AIR > AIR TRANSPORTATION, NONSCHEDULED","WNC JEWISH BURIAL SOCIETY, INC."
3,"Finance, Insurance, and Real Estate > HOLDING AND OTHER INVESTMENT OFFICES > HOLDING COMPANIES, NEC",JOY A JONES PA
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,JANE K CORNWELL NP
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,CHESAPEAKE FINANCIAL CORP
3,"Agriculture, Forestry, And Fishing > AGRICULTURAL PRODUCTION - CROPS > BERRY CROPS","TRIPLE AIM CONSULTING, LLC"
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,"GILLIAN FATTAL, LLC"
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,"MAC MACON ROAD, LLC"
3,"Agriculture, Forestry, And Fishing > AGRICULTURAL PRODUCTION - CROPS > CASH GRAINS, NEC",PODIATRY PRACTICE HELPERS LLC
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,JAY F STEWART
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,JILL FINN
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,PROJECT SAMARITAN
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,TECHNAGLASS
3,"Agriculture, Forestry, And Fishing > AGRICULTURAL PRODUCTION - CROPS > CASH GRAINS, NEC",WAILUA BAYVIEW ASSN
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,L S D D CO LLC
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,S J ACCOUNTING & TAX SERVICES INC
3,"Agriculture, Forestry, And Fishing > AGRICULTURAL PRODUCTION - CROPS > BERRY CROPS",FBI EXPRESS INC.
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,ANTONIA M FERRO
3,"Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > NONRESIDENTIAL CONSTRUCTION, NEC",WHITE CATHERINE NP
3,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > INDUSTRIAL BUILDINGS AND WAREHOUSES,LYNDA Z VIVIAN PA
1,"Services > BUSINESS SERVICES > BUSINESS SERVICES, NEC","LITTLE MAVENS, LLC"
1,"Construction > CONSTRUCTION - SPECIAL TRADE CONTRACTORS > ROOFING, SIDING, AND SHEETMETAL WORK",ROOF REVIVERS
1,Retail Trade > AUTOMOTIVE DEALERS AND GASOLINE SERVICE STATIONS > USED CAR DEALERS,NORTHCOAST MOTORZ INC
1,Services > BUSINESS SERVICES > SECURITY SYSTEMS SERVICES,BLACK TALON TACTICAL
1,"Manufacturing > FURNITURE AND FIXTURES > FURNITURE AND FIXTURES, NEC",BLUE TOM DESIGNS INC
1,"Services > BUSINESS SERVICES > BUSINESS SERVICES, NEC",DEVDARSHAN INC
1,,ROBIN EMILY LUKAS
1,"Services > BUSINESS SERVICES > BUSINESS SERVICES, NEC",CABENO ENVMTL FIELD SVC LLC
1,Services > HEALTH SERVICES > OFFICES OF HEALTH PRACTITIONER,VALERIA E MILSTEAD-BENABDALLAH LCSW PC BENABD
1,Manufacturing > PRIMARY METAL INDUSTRIES > STEEL WIRE AND RELATED PRODUCTS,MONA COMPOSITES
1,"Wholesale Trade > WHOLESALE TRADE - DURABLE GOODS > COMPUTERS, PERIPHERALS, AND SOFTWARE","NUDGEO, INC."
1,,MORROW REAL ESTATE
1,"Agriculture, Forestry, And Fishing > AGRICULTURAL SERVICES > ANIMAL SPECIALTY SERVICES",AAA ANIMALS
1,Services > MOTION PICTURES > MOTION PICTURE AND VIDEO PRODUCTION,HALLS CINEMA PRODUCTS
1,Services > HEALTH SERVICES > OFFICES AND CLINICS OF MEDICAL DOCTORS,KEVIN A CASSIDY MD
1,Retail Trade > MISCELLANEOUS RETAIL > TOBACCO STORES AND STANDS,WONDERLAND SMOKE SHOP
1,"Retail Trade > MISCELLANEOUS RETAIL > GIFT, NOVELTY, AND SOUVENIR SHOP",BE MUSED LLC
1,"Finance, Insurance, and Real Estate > INSURANCE AGENTS, BROKERS AND SERVICE > INSURANCE AGENTS, BROKERS, AND SERVICE",TAKIEA L JENKINS AGT
1,"Services > ENGINEERING, ACCOUNTING, RESEARCH, MANAGEMENT & RELATED SVCS > BUSINESS CONSULTING, NEC",R C ENTERPRISES LLC
1,Services > HEALTH SERVICES > OFFICES AND CLINICS OF MEDICAL DOCTORS,KARI LYNN KOCH MD
1,"Services > BUSINESS SERVICES > BUSINESS SERVICES, NEC","JAK FAMILY BIZ., INC."
1,"Services > PERSONAL SERVICES > LAUNDRY AND GARMENT SERVICES, NEC",SUN COUNTRY CLEANERS INC
1,Services > PERSONAL SERVICES > MISCELLANEOUS PERSONAL SERVICES,ROO'S SANITATION LLC
1,Services > MEMBERSHIP ORGANIZATIONS > RELIGIOUS ORGANIZATIONS,SPIRIT OF PEACE UCC
1,Services > HEALTH SERVICES > OFFICES AND CLINICS OF MEDICAL DOCTORS,JACIE C TOUART PA
1,"Services > SOCIAL SERVICES > SOCIAL SERVICES, NEC",PORSHA L JONES
1,Services > HEALTH SERVICES > OFFICES AND CLINICS OF DENTISTS,PARKERSBURG FAMILY DENTAL
1,"Services > ENGINEERING, ACCOUNTING, RESEARCH, MANAGEMENT & RELATED SVCS > BUSINESS CONSULTING, NEC",GT FIRE SAFETY CONSULTING LLC
1,Retail Trade > EATING AND DRINKING PLACES > EATING PLACES,YOGI S YOGURT LLC
1,Retail Trade > GENERAL MERCHANDISE STORES > DEPARTMENT STORES,DVD WHOLESALER HARBOR
1,Retail Trade > EATING AND DRINKING PLACES > EATING PLACES,6211 CA LLC
1,"Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > RESIDENTIAL CONSTRUCTION, NEC",P PARAMOUNT RESTORATION L I
1,"Construction > CONSTRUCTION - SPECIAL TRADE CONTRACTORS > ROOFING, SIDING, AND SHEETMETAL WORK",WATSON CO INC
1,,BRITTA G STEFFENS
1,"Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > RESIDENTIAL CONSTRUCTION, NEC",SWFCI LLC.
1,Services > LEGAL SERVICES > LEGAL SERVICES,UNGARLAW-BUSINESS DIVORCE
1,Services > AMUSEMENT AND RECREATION SERVICES > MEMBERSHIP SPORTS AND RECREATION CLUBS,MARSHALL HAMIL CHAMPION TRNNG
1,,"3308 WILLIAMS, LLC"
1,Services > MEMBERSHIP ORGANIZATIONS > RELIGIOUS ORGANIZATIONS,CAMP HOPE MINISTRIES
1,Retail Trade > EATING AND DRINKING PLACES > DRINKING PLACES,THE DAILY GRIND ESPRESSO
1,,"I & B WEALTHBUILDER, LLC"
1,"Manufacturing > PRINTING, PUBLISHING AND ALLIED INDUSTRIES > COMMERCIAL PRINTING, NEC",BLUE ROOSTER BRAND
1,"Finance, Insurance, and Real Estate > NONDEPOSITORY CREDIT INSTITUTIONS > MORTGAGE BANKERS AND CORRESPONDENTS",TURNING POINT MORTGAGE
1,"Services > BUSINESS SERVICES > BUSINESS SERVICES, NEC","CASTROB GROUP, LLC"
1,,STUDIO 41
1,Construction > CONSTRUCTION - SPECIAL TRADE CONTRACTORS > CONCRETE WORK,KKP SERVICES LLC
5,"Services > AUTOMOTIVE REPAIR, SERVICES AND PARKING > CARWASHES",THE DOCTOR DETAIL
5,"Finance, Insurance, and Real Estate > REAL ESTATE > APARTMENT BUILDING OPERATORS","WINNEBAGO APARTMENT ASSOCIATION, INC."
5,Services > HEALTH SERVICES > OFFICES AND CLINICS OF DENTISTS,ENERGY SQUARE DENTAL GROUP
5,"Services > BUSINESS SERVICES > BUSINESS SERVICES, NEC",BELLE VUE OF WILMINGTON
5,Services > PERSONAL SERVICES > BEAUTY SHOPS,MAKEUP ARTIST-STEPHANIE MAZZEO
5,"Finance, Insurance, and Real Estate > REAL ESTATE > REAL ESTATE AGENTS AND MANAGERS",DIAMOND REALTORS
5,"Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > RESIDENTIAL CONSTRUCTION, NEC","LAZY Z PARTNERS, LLC"
5,"Retail Trade > MISCELLANEOUS RETAIL > MISCELLANEOUS RETAIL STORES, NEC","GRAND REPTILES, LLC"
5,"Services > MOTION PICTURES > MOTION PICTURE THEATERS, EXCEPT DRIVE-IN",PAUL'S AV AND ELECTRICAL PROJECTS
5,Services > HEALTH SERVICES > OFFICES AND CLINICS OF DENTISTS,"SOMI CENTER, LLC"
5,Manufacturing > CHEMICALS AND ALLIED PRODUCTS > TOILET PREPARATIONS,"SUN BLOCKERS, LLC"
5,"Finance, Insurance, and Real Estate > HOLDING AND OTHER INVESTMENT OFFICES > HOLDING COMPANIES, NEC","CSO PROPERTY HOLDINGS, LLC"
5,Services > MEMBERSHIP ORGANIZATIONS > RELIGIOUS ORGANIZATIONS,FIRST BAPTIST CHURCH
5,"Finance, Insurance, and Real Estate > REAL ESTATE > REAL ESTATE AGENTS AND MANAGERS",HOMEVESTORS OF AMERICA
5,"Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > RESIDENTIAL CONSTRUCTION, NEC",BIRCHWOOD BUILDERS
5,"Services > BUSINESS SERVICES > BUSINESS SERVICES, NEC",TRUBYS WRITERS STUDIO
5,"Transportation, Communications, Electic, Gas, Sanitary Servies > ELECTRIC, GAS AND SANITARY SERVICES > ELECTRIC SERVICES","AMK ENERGY, LLC"
5,"Transportation, Communications, Electic, Gas, Sanitary Servies > COMMUNICATIONS > COMMUNICATION SERVICES, NEC",ALL COMM
5,"Transportation, Communications, Electic, Gas, Sanitary Servies > TRANSPORTATION SERVICES > TRANSPORTATION SERVICES, NEC",POSTAL FLEET SERVICE
5,Services > BUSINESS SERVICES > PREPACKAGED SOFTWARE,PANDEXIO INC
5,"Services > ENGINEERING, ACCOUNTING, RESEARCH, MANAGEMENT & RELATED SVCS > MANAGEMENT SERVICES",GRANDE SUMMIT LLC
5,"Finance, Insurance, and Real Estate > HOLDING AND OTHER INVESTMENT OFFICES > INVESTORS, NEC","HPA IRIS MOBILE INVESTMENT, LLC"
5,"Services > HEALTH SERVICES > NURSING AND PERSONAL CARE, NEC",DIANNA ADAMS NP
5,Services > SOCIAL SERVICES > INDIVIDUAL AND FAMILY SERVICES,MCGAHEE COUNSELING
5,"Services > ENGINEERING, ACCOUNTING, RESEARCH, MANAGEMENT & RELATED SVCS > MANAGEMENT SERVICES","LANDMARK MANAGEMENT, L.L.C."
5,Services > MEMBERSHIP ORGANIZATIONS > RELIGIOUS ORGANIZATIONS,"BELIEVING A MIRACLE, THE DREAM, INC."
5,"Services > HEALTH SERVICES > HEALTH AND ALLIED SERVICES, NEC",DIANTHA THOMAS
5,Services > PERSONAL SERVICES > TAX RETURN PREPARATION SERVICES,COLEMAN'S INCOME TAX SVC
5,"Services > HEALTH SERVICES > HEALTH AND ALLIED SERVICES, NEC","VIGIL BASIC TRAINING, LLC"
5,Construction > CONSTRUCTION - SPECIAL TRADE CONTRACTORS > ELECTRICAL WORK,DIAMOND ENERGY LLC
5,Services > LEGAL SERVICES > LEGAL SERVICES,TOMAS J ORTIZ MORALES
5,"Construction > CONSTRUCTION - SPECIAL TRADE CONTRACTORS > TERRAZZO, TILE, MARBLE, MOSAIC WORK",SUMMIT TILE & STONEWORKS COMPANY
5,"Finance, Insurance, and Real Estate > NONDEPOSITORY CREDIT INSTITUTIONS > LOAN BROKERS","310 MERIDIAN LOAN, LLC"
5,Services > HEALTH SERVICES > OFFICES AND CLINICS OF MEDICAL DOCTORS,SPORTS CARE
5,Services > SOCIAL SERVICES > INDIVIDUAL AND FAMILY SERVICES,RIVER REGN BEHAVIOR HLTH
5,Manufacturing > INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT > INDUSTRIAL TRUCKS AND TRACTORS,WELKER W BETZ
5,Services > PERSONAL SERVICES > BEAUTY SHOPS,PERFECT SKIN BY LIKA
5,Services > HEALTH SERVICES > OFFICES AND CLINICS OF MEDICAL DOCTORS,ELLYN YACKANICZ
5,"Finance, Insurance, and Real Estate > REAL ESTATE > REAL ESTATE AGENTS AND MANAGERS",CHERYL DENOBLE
5,"Services > MUSEUMS, ART GALLERIES AND BOTANICAL AND ZOOLOGICAL GARDENS > MUSEUMS AND ART GALLERIES",T30 GALLERY
5,Services > HEALTH SERVICES > OFFICES AND CLINICS OF MEDICAL DOCTORS,JOHN R WILHELMSEN PT
5,Services > SOCIAL SERVICES > INDIVIDUAL AND FAMILY SERVICES,ANA GOSSMAN
5,"Services > HEALTH SERVICES > HEALTH AND ALLIED SERVICES, NEC",RESILIENT LIVING LLC
5,"Public Administration > ADMINISTRATION OF ENVIRONMENTAL QUALITY AND HOUSING PROGRAMS > AIR, WATER, AND SOLID WASTE MANAGEMENT",BARBOUR WASTE REMOVAL LLC
5,Services > AMUSEMENT AND RECREATION SERVICES > PHYSICAL FITNESS FACILITIES,URBAN NUTRITION CENTER
5,"Services > SOCIAL SERVICES > SOCIAL SERVICES, NEC",CHARLESTON MOVES
5,Services > HEALTH SERVICES > OFFICES AND CLINICS OF MEDICAL DOCTORS,ANNE SWANBERG
5,Services > HEALTH SERVICES > OFFICES AND CLINICS OF MEDICAL DOCTORS,MARK LISCH DPM
5,"Services > SERVICES, NOT ELSEWHERE CLASSIFIED > SERVICES, NEC",PROFESSIONAL BINDING
5,"Services > ENGINEERING, ACCOUNTING, RESEARCH, MANAGEMENT & RELATED SVCS > ACCOUNTING, AUDITING, AND BOOKKEEPING",KAREN M REMIGIO CPA
5,Services > PERSONAL SERVICES > MISCELLANEOUS PERSONAL SERVICES,AUTO ACCIDENT MASSAGE NW
5,"Finance, Insurance, and Real Estate > REAL ESTATE > NONRESIDENTIAL BUILDING OPERATORS",DIAMOND PROPERTY SOLUTIONS LLC
5,"Services > HEALTH SERVICES > HEALTH AND ALLIED SERVICES, NEC",LIFEBEAT WELLNESS
5,Services > PERSONAL SERVICES > BEAUTY SHOPS,REMY HAIR SHOP & ACCESSORIES
5,Services > LEGAL SERVICES > LEGAL SERVICES,CHARLES D HANKEY LAW OFFICE
5,Construction > BUILDING CNSTRCTN - GENERAL CONTRACTORS & OPERATIVE BUILDERS > SINGLE-FAMILY HOUSING CONSTRUCTION,C.M.E.H. CONSTRUCTION CORP
5,"Services > SERVICES, NOT ELSEWHERE CLASSIFIED > SERVICES, NEC",IT WORKS RESOURCE GROUP
5,Services > HEALTH SERVICES > OFFICES AND CLINICS OF MEDICAL DOCTORS,RICARDO ESPINOZA
5,Services > HEALTH SERVICES > OFFICES AND CLINICS OF MEDICAL DOCTORS,BREANNE SONNTAG
5,Wholesale Trade > WHOLESALE TRADE - DURABLE GOODS > ELECTRICAL APPARATUS AND EQUIPMENT,SHANTELI
5,Services > HEALTH SERVICES > OFFICES AND CLINICS OF MEDICAL DOCTORS,RENEE RIDZON MD
5,Services > HEALTH SERVICES > OFFICES AND CLINICS OF MEDICAL DOCTORS,GORDON LUK MD
5,"Services > SOCIAL SERVICES > SOCIAL SERVICES, NEC",ECOPRESERVE
5,"Manufacturing > ELECTRONIC, ELCTRCL EQPMNT & CMPNTS, EXCPT COMPUTER EQPMNT > COMMERCIAL LIGHTING FIXTURES",MCKENZIE & KEIM LLC
5,"Finance, Insurance, and Real Estate > INSURANCE AGENTS, BROKERS AND SERVICE > INSURANCE AGENTS, BROKERS, AND SERVICE",LADYMAN'S INSURANCE SERVICES LLC
5,Services > EDUCATIONAL SERVICES > COLLEGES AND UNIVERSITIES,UNIVERSITY OF FLORIDA
5,Services > HEALTH SERVICES > OFFICES AND CLINICS OF MEDICAL DOCTORS,NASHVILLE BONE AND JOINT
5,Services > PERSONAL SERVICES > MISCELLANEOUS PERSONAL SERVICES,"FLYNN, KURT WILLIAM & SUSAN EILEEN"
5,Services > HEALTH SERVICES > OFFICES AND CLINICS OF MEDICAL DOCTORS,TODD DELTON LOVELACE MD
5,"Manufacturing > PRINTING, PUBLISHING AND ALLIED INDUSTRIES > NEWSPAPERS",OHIO IRISH AMERICAN NEWS
